consensusID	target	meanRural	meanUrban	stoolPrevelance	maxFraction	pValue	percentIdentity	alignmentLength	targetName	higherInRural	rdpSummary
Consensus257	otu_620_V3V5	0.8912310739186831	1.04663780466208	0.53953487	0.53953487	0.338819868560226	99.2	250	otu_620_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(99);Bacteroidales(99);Porphyromonadaceae(89);Parabacteroides(89)
Consensus392	otu_65_V3V5	0.555209917381446	0.7210274514878475	0.97209305	0.97209305	0.337926411399591	97.2	250	otu_65_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(97)
Consensus53	otu_387_V3V5	1.9515432024501251	1.7889723317170652	0.7767442	0.7767442	0.337294422878762	99.6	250	otu_387_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Butyricicoccus(100)
Consensus702	otu_1047_V3V5	0.25068827867749754	0.357887434637279	0.37209302	0.37209302	0.339558077390255	99.6	250	otu_1047_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100)
Consensus138	otu_507_V3V5	1.184834759385005	0.9571399170349439	0.7767442	0.7767442	0.341839925679131	97.21	251	otu_507_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus165	otu_899_V3V5	0.9755072419144166	1.15434631943209	0.4	0.4	0.345012807463037	96.81	251	otu_899_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Incertae Sedis XIV(91);Blautia(91)
Consensus823	otu_213_V3V5	0.224443656537598	0.150116995212409	0.4604651	0.4604651	0.346657219635642	94.0	250	otu_213_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Butyricimonas(100)
Consensus316	otu_816_V3V5	0.409152353264712	0.236722738638456	0.22790697	0.22790697	0.349114415711932	96.4	250	otu_816_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus276	otu_942_V3V5	0.5518027873320365	0.3404541181650045	0.23255815	0.23255815	0.354421958793862	94.8	250	otu_942_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Barnesiella(100)
Consensus284	otu_171_V3V5	0.5340402831640155	0.32629358084403204	0.35813954	0.35813954	0.353578213178886	97.6	250	otu_171_V3V5	true	Root(100);Bacteria(100);Firmicutes(98);Clostridia(96);Clostridiales(94);Peptococcaceae(5);Peptococcaceae 1(5);Dehalobacter(5)
Consensus630	otu_246_V3V5	0.3775430205244135	0.4904926286169195	0.8651163	0.8651163	0.354433912164655	96.79	249	otu_246_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Oscillibacter(100)
Consensus75	otu_1145_V3V5	1.5669367359271802	1.31496099458402	0.25581396	0.25581396	0.353331945348087	100.0	250	otu_1145_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(94);Oscillibacter(74)
Consensus91	otu_262_V3V5	0.8980857822876009	0.6510832751711245	0.6372093	0.6372093	0.356874141510265	95.62	251	otu_262_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(92)
Consensus438	otu_33_V3V5	0.6662030650343544	0.4987627866522315	0.59069765	0.59069765	0.363573897981491	98.31	237	otu_33_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus57	otu_291_V3V5	1.75716668341137	1.53251686555936	0.7023256	0.7023256	0.36725046986421	100.0	250	otu_291_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Erysipelotrichi(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Coprobacillus(82)
Consensus650	otu_308_V3V5	0.4055561383268205	0.506302747843079	0.7627907	0.7627907	0.366922591257724	97.2	250	otu_308_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Anaerostipes(98)
Consensus771	otu_620_V3V5	0.290485187651916	0.1942732804207715	0.53953487	0.53953487	0.367596382026937	96.4	250	otu_620_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(99);Bacteroidales(99);Porphyromonadaceae(89);Parabacteroides(89)
Consensus795	otu_582_V3V5	0.324225361595667	0.2586164094835395	0.41395348	0.41395348	0.366732058775037	93.2	250	otu_582_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Sporacetigenium(96)
Consensus208	otu_246_V3V5	0.943431761370353	1.10510368814918	0.8651163	0.8651163	0.369535896997969	100.0	249	otu_246_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Oscillibacter(100)
Consensus356	otu_1205_V3V5	0.5230392054873816	0.6777395893059079	0.13488372	0.13488372	0.368719763990813	98.4	250	otu_1205_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(92);Coprococcus(56)
Consensus121	otu_222_V3V5	1.582313831007025	1.456621507410975	0.9255814	0.9255814	0.371029395261554	97.61	251	otu_222_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(97);Coprococcus(91)
Consensus513	otu_630_V3V5	0.39135612986802404	0.250604649740092	0.027906977	0.027906977	0.37331695725891	98.8	250	otu_630_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Veillonellaceae(100);Megamonas(100)
Consensus308	otu_1201_V3V5	0.7676687189186759	0.5875426866141871	0.074418604	0.074418604	0.376027106932058	99.6	250	otu_1201_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus393	otu_675_V3V5	0.6523424501787904	0.48191502454225355	0.4744186	0.4744186	0.375521534366592	96.8	250	otu_675_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Parabacteroides(100)
Consensus434	otu_683_V3V5	0.2985738159246295	0.17098220127725	0.009302326	0.040697675	0.377688258047703	95.6	250	otu_683_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillus(100)
Consensus542	otu_92_V3V5	0.6093261155191625	0.4888901247873585	0.627907	0.627907	0.377642052843579	90.48	252	otu_92_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Veillonellaceae(100);Phascolarctobacterium(100)
Consensus311	otu_83_V3V5	0.7550490009944719	0.5556847268713665	0.13488372	0.21428572	0.381341112359625	95.2	250	otu_83_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus572	otu_1151_V3V5	0.61404923288337	0.513118912996994	0.2744186	0.2744186	0.381181028250866	98.8	250	otu_1151_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100)
Consensus74	otu_1151_V3V5	1.64866583547544	1.423502112376635	0.2744186	0.2744186	0.380757071356502	98.8	250	otu_1151_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100)
Consensus677	otu_731_V3V5	0.2678600809790665	0.18863289373880546	0.0	0.37619048	0.382470843670717	97.2	250	otu_731_V3V5	true	Root(100);Bacteria(100);Firmicutes(99);Clostridia(99);Clostridiales(99);Veillonellaceae(98);Veillonella(95)
Consensus576	otu_180_V3V5	0.634152154610963	0.5328641958222176	0.89767444	0.89767444	0.38370119413045	99.2	250	otu_180_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(95)
Consensus113	otu_180_V3V5	1.5640581367112651	1.4210904908074449	0.89767444	0.89767444	0.390170888508147	99.6	250	otu_180_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(95)
Consensus55	otu_138_V3V5	1.49053541116845	1.21083898066203	0.60465115	0.60465115	0.391398794340192	99.2	250	otu_138_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(99);Oscillibacter(88)
Consensus643	otu_291_V3V5	0.5162086951934175	0.417854560941934	0.7023256	0.7023256	0.397152161834772	95.16	248	otu_291_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Erysipelotrichi(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Coprobacillus(82)
Consensus289	otu_1151_V3V5	1.088356028424104	0.9735178895211954	0.2744186	0.2744186	0.405100562279521	96.8	250	otu_1151_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100)
Consensus50	otu_1205_V3V5	1.71855529112278	1.855426399480805	0.13488372	0.13488372	0.404157367947591	98.8	250	otu_1205_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(92);Coprococcus(56)
Consensus618	otu_108_V3V5	0.350158969150726	0.2399634693275415	0.33488372	0.60199004	0.404945774304891	98.74	239	otu_108_V3V5	true	Root(100);Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Enterobacter(93)
Consensus350	otu_248_V3V5	0.5348095643984975	0.37299557272413597	0.53023255	0.53023255	0.408042425446354	100.0	249	otu_248_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Rikenellaceae(100);Alistipes(100)
Consensus604	otu_339_V3V5	0.38624525283954203	0.253429933036956	0.2883721	0.2883721	0.409727386801416	96.0	250	otu_339_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(100)
Consensus797	otu_92_V3V5	0.2170747057669355	0.3007249277298	0.627907	0.627907	0.409991372625004	95.18	249	otu_92_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Veillonellaceae(100);Phascolarctobacterium(100)
Consensus157	otu_422_V3V5	1.21375321531657	1.0485574426061999	0.74418604	0.74418604	0.41434588293194	100.0	250	otu_422_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(98);Coprococcus(51)
Consensus229	otu_983_V3V5	0.890387472307389	0.711110686167257	0.13953489	0.13953489	0.414798889810793	97.6	250	otu_983_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus(100)
Consensus78	otu_619_V3V5	1.1872138634058849	1.332973380637305	0.4651163	0.4651163	0.41424963398699	97.6	250	otu_619_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Incertae Sedis XIV(68);Blautia(68)
Consensus218	otu_359_V3V5	1.103564382419465	0.9675420457234716	0.74418604	0.74418604	0.416559811019859	97.6	250	otu_359_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(86);Coprococcus(73)
Consensus839	otu_1058_V3V5	0.1614786557291335	0.223341259294221	0.3534884	0.3534884	0.416859351004217	99.6	250	otu_1058_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(99)
Consensus23	otu_262_V3V5	1.848760691154775	2.00958083565498	0.6372093	0.6372093	0.423351430812955	98.8	250	otu_262_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(92)
Consensus332	otu_591_V3V5	0.8637778206194785	0.7354854541927685	0.59069765	0.59069765	0.430692345378599	97.6	250	otu_591_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(97);Roseburia(97)
Consensus391	otu_618_V3V5	0.8903490165364161	0.7926527669431715	0.6	0.6	0.431211563426814	99.2	250	otu_618_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(97);Coprococcus(28)
Consensus29	otu_1020_V3V5	1.6591810969514151	1.4193804569903299	0.093023255	0.093023255	0.434063440436489	98.4	250	otu_1020_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus443	otu_108_V3V5	0.4576613757874715	0.3344721655538385	0.33488372	0.60199004	0.435716487686395	94.0	250	otu_108_V3V5	true	Root(100);Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Enterobacter(93)
Consensus496	otu_50_V3V5	0.3175610670280245	0.43111020369793496	0.67906976	0.67906976	0.438225952107931	96.8	250	otu_50_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Parabacteroides(100)
Consensus632	otu_1058_V3V5	0.4868988815127575	0.40388107065451	0.3534884	0.3534884	0.438055265739844	98.0	250	otu_1058_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(99)
Consensus250	otu_1047_V3V5	1.080482601696515	0.9593894832748344	0.37209302	0.37209302	0.443105399580727	99.2	250	otu_1047_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100)
Consensus79	otu_923_V3V5	1.354876545706295	1.148742011620755	0.27906978	0.27906978	0.445654390267226	100.0	250	otu_923_V3V5	true	Root(100);Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(97);Lawsonia(66)
Consensus172	otu_291_V3V5	1.206817323046755	1.047224967673586	0.7023256	0.7023256	0.44773818537556	95.98	249	otu_291_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Erysipelotrichi(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Coprobacillus(82)
Consensus15	otu_184_V3V5	1.314048012535825	1.55317351422706	0.10232558	0.10232558	0.449270632152875	99.2	250	otu_184_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus827	otu_869_V3V5	0.1377740092347785	0.19805721971343648	0.33023256	0.33023256	0.451325722494104	96.4	250	otu_869_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus(96)
Consensus201	otu_83_V3V5	0.959031247682435	0.7835948880257575	0.13488372	0.21428572	0.456271504782107	96.4	250	otu_83_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus246	otu_223_V3V5	0.9048920942074226	0.7421530815539019	0.7023256	0.7023256	0.454948021066203	97.6	250	otu_223_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(75)
Consensus352	otu_256_V3V5	0.7159074647194785	0.828655781320873	0.80465114	0.80465114	0.453291862612502	96.4	250	otu_256_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(58);Coprococcus(52)
Consensus36	otu_62_V3V5	1.4011054515483101	1.595257253933985	0.4372093	0.4372093	0.453448038768132	98.4	250	otu_62_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus467	otu_736_V3V5	0.6163410327757319	0.4861320252840565	0.3488372	0.3488372	0.455447114919836	99.6	250	otu_736_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus509	otu_359_V3V5	0.6688287527021315	0.5728505589347745	0.74418604	0.74418604	0.463067383044181	98.0	250	otu_359_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(86);Coprococcus(73)
Consensus772	otu_262_V3V5	0.25033208988974853	0.32002028032198404	0.6372093	0.6372093	0.465979331861616	98.0	250	otu_262_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(92)
Consensus159	otu_1047_V3V5	1.296751095847595	1.1672689699945	0.37209302	0.37209302	0.469423500115091	96.4	250	otu_1047_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100)
Consensus128	otu_591_V3V5	1.35515806231699	1.21334849584418	0.59069765	0.59069765	0.478871964766418	99.2	250	otu_591_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(97);Roseburia(97)
Consensus139	otu_757_V3V5	1.1665961809025451	1.00725084838496	0.44186047	0.44186047	0.477178731853824	98.8	250	otu_757_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Incertae Sedis XIV(46);Blautia(46)
Consensus263	otu_1003_V3V5	0.8505717867655245	0.683209412695999	0.36744186	0.36744186	0.474207711754132	98.4	250	otu_1003_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(58);Lactonifactor(21)
Consensus553	otu_133_V3V5	0.4873450302211425	0.3787072176271975	0.6465116	0.6465116	0.474040353785183	97.2	250	otu_133_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus(100)
Consensus642	otu_591_V3V5	0.36196163136048454	0.44975068290288744	0.59069765	0.59069765	0.478625393863895	97.89	237	otu_591_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(97);Roseburia(97)
Consensus745	otu_507_V3V5	0.3154877337308445	0.386370346408405	0.7767442	0.7767442	0.475362216641417	98.31	237	otu_507_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus850	otu_1017_V3V5	0.149286915266359	0.1905900059434375	0.33953488	0.33953488	0.478044209558296	98.4	250	otu_1017_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus184	otu_391_V3V5	1.169191728931305	1.0349119413814964	0.60930234	0.60930234	0.483732111312238	100.0	250	otu_391_V3V5	true	Root(100);Bacteria(100);Firmicutes(99);Clostridia(99);Clostridiales(99);Lachnospiraceae(99);Coprococcus(42)
Consensus227	otu_1020_V3V5	0.9013726712612404	0.743988735811159	0.093023255	0.093023255	0.48459102057169	99.6	250	otu_1020_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus17	otu_195_V3V5	2.32783883623528	2.41200729782346	0.9488372	0.9488372	0.487118390853746	98.8	250	otu_195_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Incertae Sedis XIV(100);Blautia(100)
Consensus678	otu_153_V3V5	0.43572150875322146	0.36056368626172797	0.8697674	0.8697674	0.490430593426231	99.15	236	otu_153_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(84);Coprococcus(57)
Consensus683	otu_1020_V3V5	0.4123054706364975	0.31833675795887495	0.093023255	0.093023255	0.48992452237716	98.0	250	otu_1020_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus213	otu_108_V3V5	0.714309895639055	0.587292440910365	0.33488372	0.60199004	0.491978012301617	96.4	250	otu_108_V3V5	true	Root(100);Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Enterobacter(93)
Consensus359	otu_1251_V3V5	0.9216049793654351	0.8276294623624005	0.023255814	0.023255814	0.493807967810037	97.6	250	otu_1251_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(98);Roseburia(7)
Consensus629	otu_1092_V3V5	0.46779296275891546	0.370724930956036	0.09767442	0.09767442	0.494746418562768	98.0	250	otu_1092_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus24	otu_55_V3V5	1.956017697251585	1.78467878402877	0.88372093	0.88372093	0.504166770667072	100.0	250	otu_55_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Rikenellaceae(100);Alistipes(100)
Consensus253	otu_1151_V3V5	1.008605733795084	0.8819088772997505	0.2744186	0.2744186	0.503638860387023	93.98	249	otu_1151_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100)
Consensus81	otu_955_V3V5	1.42256869038006	1.230663676584065	0.30697674	0.30697674	0.508660061295129	99.6	250	otu_955_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(99);Subdoligranulum(6)
Consensus19	otu_239_V3V5	1.9805273296533001	2.13125674428652	0.80465114	0.80465114	0.51204257091117	99.2	250	otu_239_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(91);Coprococcus(6)
Consensus341	otu_195_V3V5	0.8590280120703779	0.9349890240887335	0.9488372	0.9488372	0.517524356374235	98.4	250	otu_195_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Incertae Sedis XIV(100);Blautia(100)
Consensus485	otu_923_V3V5	0.586111827499419	0.484667353854472	0.27906978	0.27906978	0.516637279685661	96.8	250	otu_923_V3V5	true	Root(100);Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(97);Lawsonia(66)
Consensus281	otu_133_V3V5	0.8380871673587025	0.702938073427552	0.6465116	0.6465116	0.519009445258872	94.38	249	otu_133_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus(100)
Consensus803	otu_391_V3V5	0.23926676739063102	0.2938775854577395	0.60930234	0.60930234	0.526027437394253	96.4	250	otu_391_V3V5	false	Root(100);Bacteria(100);Firmicutes(99);Clostridia(99);Clostridiales(99);Lachnospiraceae(99);Coprococcus(42)
Consensus428	otu_1248_V3V5	0.47415402777737803	0.5737363031059405	0.08372093	0.08372093	0.52901771642974	98.8	250	otu_1248_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(57);Lactonifactor(34)
Consensus60	otu_83_V3V5	1.4444130098204648	1.25672440505544	0.13488372	0.21428572	0.527313500678197	98.8	250	otu_83_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus606	otu_184_V3V5	0.348710259646059	0.435884716956386	0.10232558	0.10232558	0.529376266032475	96.4	250	otu_184_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus545	otu_818_V3V5	0.33950349379836753	0.42473952789866354	0.12093023	0.12093023	0.531417015197079	95.62	251	otu_818_V3V5	false	Root(100);Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinobacteridae(100);Bifidobacteriales(100);Bifidobacteriaceae(100);Bifidobacterium(100)
Consensus371	otu_92_V3V5	0.576214312942398	0.6993254832390274	0.627907	0.627907	0.536776048779278	94.78	249	otu_92_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Veillonellaceae(100);Phascolarctobacterium(100)
Consensus416	otu_108_V3V5	0.47393154380113944	0.3811867949618785	0.33488372	0.60199004	0.538034581896678	94.0	250	otu_108_V3V5	true	Root(100);Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Enterobacter(93)
Consensus444	otu_133_V3V5	0.5639897967684895	0.4571595410193345	0.6465116	0.6465116	0.537578979737954	98.0	250	otu_133_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus(100)
Consensus653	otu_925_V3V5	0.25100780020744395	0.340712753490757	0.10697675	0.10697675	0.539143910316108	96.8	250	otu_925_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Veillonellaceae(100);Dialister(100)
Consensus787	otu_556_V3V5	0.3030362776228305	0.2527441103261565	0.60930234	0.60930234	0.539398096226523	98.8	250	otu_556_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Incertae Sedis XIV(100);Blautia(100)
Consensus399	otu_1054_V3V5	0.9139118963614334	0.852329803533212	0.3116279	0.3116279	0.54350286725556	96.4	250	otu_1054_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(98);Coprococcus(92)
Consensus516	otu_1221_V3V5	0.6653967726279305	0.5813737426713714	0.1767442	0.1767442	0.543414763205045	98.0	250	otu_1221_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100)
Consensus336	otu_262_V3V5	0.68061248265427	0.7860301784562991	0.6372093	0.6372093	0.54601342975157	98.8	250	otu_262_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(92)
Consensus534	otu_65_V3V5	0.5987006419422589	0.5178081009677065	0.97209305	0.97209305	0.545415414903012	96.43	252	otu_65_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(97)
Consensus773	otu_1205_V3V5	0.19525505884953748	0.24805353530089502	0.13488372	0.13488372	0.549962089320442	97.2	250	otu_1205_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(92);Coprococcus(56)
Consensus329	otu_1054_V3V5	1.007101979874053	1.060078154745947	0.3116279	0.3116279	0.55320246101007	98.8	250	otu_1054_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(98);Coprococcus(92)
