taxa	taxonomy	081A	082A	083A	084A	085A	086A	091A	093A	094A	098A	099A	100A	101A	107A	108A	109A	10A	116A	118A	119A	11A	120A	13A	15A	18A	1A	20A	21A	24A	25A	28A	29A	31A	34A	35A	37A	39A	3A	6A	7A
Ferroplasma_acidarmanus	d__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Thermoplasmatales|f__Ferroplasmaceae|g__Ferroplasma|s__Ferroplasma_acidarmanus	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermoplasma_acidophilum	d__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Thermoplasmatales|f__Thermoplasmataceae|g__Thermoplasma|s__Thermoplasma_acidophilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
Thermoplasma_volcanium	d__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Thermoplasmatales|f__Thermoplasmataceae|g__Thermoplasma|s__Thermoplasma_volcanium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Thermoplasmatales_archaeon_BRNA1	d__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Thermoplasmatales|s__Thermoplasmatales_archaeon_BRNA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	1	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
Aciduliprofundum_boonei	d__Archaea|p__Euryarchaeota|g__Aciduliprofundum|s__Aciduliprofundum_boonei	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0
Aciduliprofundum_sp._MAR08-339	d__Archaea|p__Euryarchaeota|g__Aciduliprofundum|s__Aciduliprofundum_sp._MAR08-339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Candidatus_Methanomethylophilus_alvus	d__Archaea|p__Euryarchaeota|g__Candidatus_Methanomethylophilus|s__Candidatus_Methanomethylophilus_alvus	9	0	2	1	0	0	0	0	0	4	0	1	3	0	7	0	6	0	0	0	0	8	1	0	2	3	0	2	1	0	1	4	0	2	0	0	1	0	3	0
Candidatus_Caldiarchaeum_subterraneum	d__Archaea|p__Thaumarchaeota|g__Candidatus_Caldiarchaeum|s__Candidatus_Caldiarchaeum_subterraneum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Nitrosopumilus_sp._AR2	d__Archaea|p__Thaumarchaeota|o__Nitrosopumilales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Candidatus_Nitrosopumilus_sp._AR2	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	12	0	1	0
Nitrosopumilus_maritimus	d__Archaea|p__Thaumarchaeota|o__Nitrosopumilales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus_maritimus	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
halophilic_archaeon_DL31	d__Archaea|s__halophilic_archaeon_DL31	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Candidatus_Methylomirabilis_oxyfera	d__Bacteria|g__Candidatus_Methylomirabilis|s__Candidatus_Methylomirabilis_oxyfera	0	6	3	0	8	3	11	5	4	4	3	30	12	5	8	6	2	5	4	1	0	3	3	1	5	10	11	11	3	7	3	8	2	1	2	2	2	5	5	1
Thermobaculum_terrenum	d__Bacteria|g__Thermobaculum|s__Thermobaculum_terrenum	0	0	0	0	1	0	0	0	0	3	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	13	0	0	0	0
Acidobacterium_capsulatum	d__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae|g__Acidobacterium|s__Acidobacterium_capsulatum	14	2	1	2	4	0	3	5	4	3	1	29	1	2	4	3	5	4	0	1	5	6	1	6	4	14	5	10	8	1	12	28	2	4	10	4	1	6	0	6
Candidatus_Koribacter_versatilis	d__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae|g__Candidatus_Koribacter|s__Candidatus_Koribacter_versatilis	30	19	6	9	1	2	13	1	0	15	5	10	1	4	3	4	29	2	3	10	55	25	4	14	10	17	16	8	22	7	9	10	6	40	24	29	8	11	17	25
Granulicella_mallensis	d__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae|g__Granulicella|s__Granulicella_mallensis	3	1	3	1	0	0	1	1	0	1	0	0	2	1	2	2	3	1	0	1	2	1	0	1	2	3	5	3	3	0	4	0	0	1	0	4	1	3	0	0
Granulicella_tundricola	d__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae|g__Granulicella|s__Granulicella_tundricola	1	6	0	3	6	0	0	11	2	11	0	4	0	14	3	9	5	1	0	14	2	19	11	19	24	2	0	5	21	0	3	0	3	0	1	0	0	8	4	0
Terriglobus_roseus	d__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae|g__Terriglobus|s__Terriglobus_roseus	2	1	3	0	4	0	2	2	6	3	0	5	10	7	1	11	6	1	5	0	2	10	1	5	2	3	2	1	11	1	11	0	4	9	12	3	3	4	3	9
Terriglobus_saanensis	d__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae|g__Terriglobus|s__Terriglobus_saanensis	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	2	2	0	1	0	4	1	0	0	4	0	0	7	0	1	0	10	1	0	12	0	0
Candidatus_Solibacter_usitatus	d__Bacteria|p__Acidobacteria|c__Solibacteres|o__Solibacterales|f__Solibacteraceae|g__Candidatus_Solibacter|s__Candidatus_Solibacter_usitatus	10	9	0	1	1	0	6	20	11	6	3	6	3	0	11	4	12	0	0	2	4	3	1	2	2	9	3	52	6	3	3	1	7	13	8	1	1	11	8	9
Candidatus_Chloracidobacterium_thermophilum	d__Bacteria|p__Acidobacteria|g__Candidatus_Chloracidobacterium|s__Candidatus_Chloracidobacterium_thermophilum	5	0	4	12	1	2	5	2	0	11	0	18	2	0	7	12	5	0	1	0	3	12	3	6	11	13	4	8	4	3	3	7	5	8	3	2	3	3	5	16
Acidimicrobium_ferrooxidans	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Acidimicrobiales|f__Acidimicrobiaceae|g__Acidimicrobium|s__Acidimicrobium_ferrooxidans	3	1	0	1	0	1	2	0	2	7	0	7	0	0	1	0	0	0	1	1	1	2	0	7	7	8	1	1	7	1	2	0	1	0	1	0	1	2	1	0
Ilumatobacter_coccineus	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Acidimicrobiales|f__Acidimicrobiaceae|g__Ilumatobacter|s__Ilumatobacter_coccineus	2	1	2	1	5	1	0	1	2	11	0	6	3	1	2	3	4	2	2	2	11	4	0	6	4	5	33	5	10	2	28	15	1	0	74	12	1	9	0	12
Acidothermus_cellulolyticus	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Acidothermaceae|g__Acidothermus|s__Acidothermus_cellulolyticus	2	2	0	0	1	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	1	1	0	0	0	1	0	2	1	0	0	0	1	0	1	0	0	5	3	3
Arcanobacterium_haemolyticum	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Arcanobacterium|s__Arcanobacterium_haemolyticum	7	6	0	2	0	3	8	0	1	0	6	0	0	3	1	3	1	1	0	1	2	2	2	2	0	3	2	2	0	3	1	1	0	1	1	2	14	1	4	5
Mobiluncus_curtisii	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Mobiluncus|s__Mobiluncus_curtisii	70	28	22	34	10	2	75	3	8	31	8	43	53	17	37	8	52	9	28	24	8	113	16	60	61	10	33	32	87	27	29	10	12	64	11	13	130	22	68	45
Beutenbergia_cavernae	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Beutenbergiaceae|g__Beutenbergia|s__Beutenbergia_cavernae	4	0	0	0	2	0	16	2	2	2	1	37	0	1	0	1	3	0	4	0	3	0	0	0	1	6	0	1	8	0	3	0	0	0	0	2	0	5	0	4
Catenulispora_acidiphila	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Catenulisporaceae|g__Catenulispora|s__Catenulispora_acidiphila	6	17	5	7	6	3	12	2	2	12	1	17	7	13	8	12	15	1	6	6	1	23	3	8	2	5	2	10	39	8	6	3	3	6	4	7	7	7	7	6
Cellulomonas_fimi	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Cellulomonadaceae|g__Cellulomonas|s__Cellulomonas_fimi	10	1	0	0	0	0	2	0	0	3	0	1	0	1	0	1	2	0	0	1	2	1	0	1	2	2	0	1	0	0	0	1	1	1	0	6	0	4	0	4
Cellulomonas_flavigena	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Cellulomonadaceae|g__Cellulomonas|s__Cellulomonas_flavigena	4	1	0	1	0	1	3	0	0	4	1	26	7	2	12	1	1	1	0	5	0	3	0	1	3	8	2	3	6	0	3	2	2	1	0	2	4	3	3	3
[Cellvibrio]_gilvus	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Cellulomonadaceae|g__Cellulomonas|s__[Cellvibrio]_gilvus	9	1	1	3	4	1	1	1	1	10	10	0	3	3	0	10	7	0	0	5	5	10	2	1	1	12	0	4	8	2	1	2	1	10	0	8	1	3	1	10
Corynebacterium_argentoratense	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_argentoratense	9	1	0	2	12	55	12	0	0	13	117	1	1	1	3	57	5	0	2	1	1	0	1	1	33	96	1	8	5	0	1	1	17	7	2	4	2	9	4	3
Corynebacterium_aurimucosum	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_aurimucosum	0	0	3	5	1	1	14	2	0	6	1	4	7	1	1	4	9	0	3	5	3	4	5	7	3	3	5	4	8	1	5	0	5	7	2	2	1	3	5	17
Corynebacterium_callunae	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_callunae	8	7	25	19	4	1	36	11	9	11	4	3	28	18	5	10	8	40	40	6	1	11	7	14	7	5	9	5	28	2	3	1	2	8	1	1	5	5	14	2
Corynebacterium_diphtheriae	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_diphtheriae	3	4	4	1	10	3	1	2	2	8	4	4	3	3	10	8	13	0	2	2	5	7	1	3	9	22	36	1	8	4	1	17	6	7	0	9	1	2	3	2
Corynebacterium_efficiens	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_efficiens	4	1	1	0	1	0	4	4	0	1	1	6	2	5	1	1	1	7	0	1	1	2	1	1	1	0	0	1	1	1	0	0	0	3	0	0	1	2	0	1
Corynebacterium_glutamicum	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_glutamicum	0	3	1	3	0	3	1	2	2	0	8	5	0	0	0	2	4	3	5	6	2	4	2	5	3	20	3	0	3	2	9	1	1	7	1	16	5	2	1	10
Corynebacterium_halotolerans	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_halotolerans	10	0	3	5	0	0	8	0	2	5	1	34	3	0	3	2	5	0	1	1	0	0	0	5	0	7	2	5	4	0	1	0	3	11	1	1	2	3	3	3
Corynebacterium_jeikeium	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_jeikeium	11	2	2	2	3	1	13	0	0	9	0	5	1	4	14	2	11	0	1	1	0	10	1	2	8	10	2	11	19	1	4	2	8	10	3	6	9	5	11	8
Corynebacterium_kroppenstedtii	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_kroppenstedtii	0	0	0	0	0	0	1	0	0	2	0	2	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1	0	0	5	3	1	0	0	5	1	2	0	2
Corynebacterium_maris	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_maris	3	0	0	6	1	0	2	0	0	7	0	4	1	0	8	2	6	2	0	1	0	1	1	4	3	9	2	6	9	0	4	2	0	4	3	4	0	5	5	3
Corynebacterium_pseudotuberculosis	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_pseudotuberculosis	1	2	0	0	0	1	0	1	2	1	3	1	2	0	0	0	0	1	0	2	3	0	7	1	1	0	1	0	0	7	0	0	1	0	1	0	4	0	0	0
Corynebacterium_resistens	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_resistens	1	0	2	1	0	1	0	8	7	1	1	2	5	2	0	1	3	0	0	0	3	3	1	2	0	3	2	3	6	1	0	1	2	5	0	1	1	4	1	0
Corynebacterium_terpenotabidum	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_terpenotabidum	1	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	1	1	0	1	1	4	0	1	4	1	0	0	0	8	2	3	0	3	0	6
Corynebacterium_ulcerans	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_ulcerans	1	0	2	0	2	1	0	3	2	0	1	0	0	0	0	4	0	8	1	0	0	0	2	2	2	9	0	2	0	0	0	0	0	4	1	2	1	0	0	0
Corynebacterium_urealyticum	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_urealyticum	16	4	9	16	22	1	26	1	3	16	3	11	24	9	15	10	27	9	5	67	4	8	2	5	3	7	70	6	8	18	3	2	2	197	1	4	1	13	6	19
Corynebacterium_variabile	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_variabile	13	4	0	5	3	9	9	0	2	9	4	10	8	6	16	13	60	0	4	2	49	13	1	18	6	43	7	3	23	77	3	5	22	33	154	150	43	69	1	45
Brachybacterium_faecium	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Dermabacteraceae|g__Brachybacterium|s__Brachybacterium_faecium	1	3	3	3	0	0	6	0	1	2	5	7	4	0	3	2	4	0	3	1	6	1	1	8	1	11	3	2	5	0	3	4	2	0	1	5	0	2	2	7
Kytococcus_sedentarius	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Dermacoccaceae|g__Kytococcus|s__Kytococcus_sedentarius	17	1	1	1	1	1	3	0	0	11	4	2	8	2	1	6	8	0	6	0	1	0	0	1	1	5	6	2	8	1	4	3	5	8	2	3	1	8	3	5
Frankia_alni	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Frankiaceae|g__Frankia|s__Frankia_alni	3	0	2	1	0	1	5	0	0	7	0	22	3	1	9	0	4	3	2	0	2	1	1	1	4	3	1	3	3	0	5	0	0	2	2	0	0	1	1	1
Frankia_sp._CcI3	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Frankiaceae|g__Frankia|s__Frankia_sp._CcI3	2	2	1	1	2	0	1	0	0	2	0	1	0	1	1	0	3	0	2	2	0	0	1	0	0	0	0	0	1	0	2	2	1	1	0	0	0	1	1	0
Frankia_sp._EAN1pec	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Frankiaceae|g__Frankia|s__Frankia_sp._EAN1pec	2	2	2	0	0	1	0	0	0	2	0	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	2	1	2	2	0	0	1	0	3	2	0	0	1
Frankia_sp._EuI1c	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Frankiaceae|g__Frankia|s__Frankia_sp._EuI1c	8	0	0	0	3	0	2	0	0	2	0	6	0	1	1	1	2	4	0	4	0	1	0	2	3	1	0	0	1	1	3	2	3	3	2	3	0	2	0	1
Frankia_symbiont_of_Datisca_glomerata	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Frankiaceae|g__Frankia|s__Frankia_symbiont_of_Datisca_glomerata	0	1	0	0	0	0	0	0	0	0	0	1	0	2	1	0	2	0	1	1	0	0	1	1	1	0	0	0	3	1	1	1	0	0	0	2	0	2	0	2
Blastococcus_saxobsidens	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Geodermatophilaceae|g__Blastococcus|s__Blastococcus_saxobsidens	4	1	5	5	1	0	6	3	2	6	1	2	3	0	3	1	7	0	0	1	4	4	0	2	3	2	1	3	2	1	3	1	2	5	2	2	0	4	7	8
Geodermatophilus_obscurus	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Geodermatophilaceae|g__Geodermatophilus|s__Geodermatophilus_obscurus	0	3	3	2	1	0	2	0	1	2	0	1	0	0	5	1	5	0	0	1	0	2	0	1	1	0	1	0	1	0	2	1	0	1	0	0	0	2	1	0
Modestobacter_marinus	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Geodermatophilaceae|g__Modestobacter|s__Modestobacter_marinus	0	1	0	0	1	0	0	6	6	2	0	2	1	0	3	0	2	1	0	2	1	0	0	0	2	0	3	4	1	0	3	2	1	1	0	1	0	0	0	0
Stackebrandtia_nassauensis	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Glycomycetaceae|g__Stackebrandtia|s__Stackebrandtia_nassauensis	2	2	0	5	3	3	2	1	0	2	0	3	3	3	0	1	1	6	2	2	2	0	0	9	0	8	1	6	15	1	2	1	0	1	2	4	3	1	0	0
Gordonia_bronchialis	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Gordoniaceae|g__Gordonia|s__Gordonia_bronchialis	1	2	2	2	0	0	1	2	2	1	4	0	0	0	1	0	9	1	2	0	8	0	1	0	0	0	1	0	1	0	3	1	3	7	4	2	0	2	0	18
Gordonia_polyisoprenivorans	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Gordoniaceae|g__Gordonia|s__Gordonia_polyisoprenivorans	2	0	1	1	0	0	0	0	1	3	0	3	2	0	1	3	2	1	0	0	6	0	3	0	0	5	1	2	1	1	0	3	1	0	2	1	3	3	1	1
Gordonia_sp._KTR9	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Gordoniaceae|g__Gordonia|s__Gordonia_sp._KTR9	2	0	0	0	80	0	1	0	0	1	0	34	0	1	0	0	0	0	0	0	2	0	0	1	0	36	17	0	2	0	35	40	85	2	23	13	1	67	0	0
Intrasporangium_calvum	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Intrasporangiaceae|g__Intrasporangium|s__Intrasporangium_calvum	0	1	3	0	2	0	1	2	0	2	0	7	0	0	0	8	2	1	0	0	2	7	1	7	9	4	2	3	5	0	0	2	3	0	0	1	0	0	2	3
Jonesia_denitrificans	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Jonesiaceae|g__Jonesia|s__Jonesia_denitrificans	0	1	2	1	1	0	2	0	0	7	0	0	1	0	2	0	0	1	0	0	0	0	3	0	2	1	0	2	0	1	1	1	0	3	1	8	1	1	2	7
Kineococcus_radiotolerans	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Kineosporiaceae|g__Kineococcus|s__Kineococcus_radiotolerans	17	3	4	1	1	2	7	0	0	4	1	1	2	0	1	0	5	0	0	0	6	1	1	4	7	6	5	2	8	1	1	3	1	9	1	3	2	5	11	12
Clavibacter_michiganensis	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Microbacteriaceae|g__Clavibacter|s__Clavibacter_michiganensis	338	160	1	6	12	5	18	2	2	17	2	55	8	3	29	14	11	2	4	13	2	16	2	13	14	21	8	12	28	3	3	6	3	11	10	10	7	17	10	6
Leifsonia_xyli	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Microbacteriaceae|g__Leifsonia|s__Leifsonia_xyli	2	1	1	1	1	1	1	2	5	2	0	7	1	3	0	2	1	1	0	2	5	3	0	0	3	6	5	3	3	1	2	0	1	10	2	3	4	1	1	2
Microbacterium_testaceum	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_testaceum	12	1	1	1	0	0	5	3	12	1	2	29	4	0	2	3	3	1	0	6	7	1	1	1	4	4	2	4	6	1	7	5	0	3	6	4	1	8	3	20
Arthrobacter_arilaitensis	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_arilaitensis	7	5	3	4	4	1	10	8	2	8	4	22	4	5	7	3	1	20	4	1	2	6	3	7	10	0	9	3	6	1	20	6	9	1	0	1	3	5	9	4
Arthrobacter_aurescens	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_aurescens	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1
Arthrobacter_chlorophenolicus	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_chlorophenolicus	1	4	2	5	0	0	8	4	8	8	0	36	8	1	5	2	6	2	2	8	1	0	1	3	0	2	4	4	1	2	1	5	1	16	1	4	0	0	3	0
Arthrobacter_phenanthrenivorans	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_phenanthrenivorans	5	1	2	1	1	0	8	1	3	4	1	5	1	1	5	3	7	0	0	0	3	0	1	2	1	14	4	5	5	0	7	5	1	2	1	2	3	1	1	4
Arthrobacter_sp._FB24	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp._FB24	6	2	1	0	1	1	4	7	4	4	5	6	8	2	3	8	15	1	9	1	3	12	1	6	3	1	8	11	24	3	0	5	3	11	1	2	1	4	9	8
Arthrobacter_sp._Rue61a	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp._Rue61a	0	0	0	0	111	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	29	0	0	0	0	0	16	0	0	0	56	2	78	0	21	26	0	67	0	0
Kocuria_rhizophila	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Kocuria|s__Kocuria_rhizophila	16	1	2	3	4	0	2	1	0	2	5	10	10	5	3	4	5	0	2	3	8	2	6	8	2	21	6	10	20	1	8	5	3	3	4	8	1	13	5	6
Micrococcus_luteus	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Micrococcus|s__Micrococcus_luteus	3	2	0	5	6	1	6	1	2	4	0	0	8	1	5	2	3	0	2	0	5	4	5	13	3	10	5	4	4	0	0	4	5	8	4	4	1	5	1	7
Renibacterium_salmoninarum	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Renibacterium|s__Renibacterium_salmoninarum	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	3	0	2	0	0	0	0	0	0	0	2	0
Rothia_dentocariosa	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia|s__Rothia_dentocariosa	19	26	4	0	0	4	0	0	2	13	6	5	3	6	0	27	19	4	2	0	48	5	9	7	1	125	14	10	68	5	4	48	2	8	1	17	3	13	2	20
Rothia_mucilaginosa	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa	321	44	29	19	9	28	6	1	0	8	275	35	64	19	19	195	111	9	5	10	361	102	17	85	12	137	51	239	85	46	44	179	4	16	7	219	36	59	9	39
Actinoplanes_friuliensis	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micromonosporaceae|g__Actinoplanes|s__Actinoplanes_friuliensis	0	1	2	3	0	0	1	6	5	3	3	0	0	0	1	1	4	0	0	0	2	1	0	1	2	4	0	1	5	4	2	1	1	10	1	0	0	2	2	2
Actinoplanes_missouriensis	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micromonosporaceae|g__Actinoplanes|s__Actinoplanes_missouriensis	0	0	0	2	0	0	1	0	0	3	0	0	0	1	2	0	0	1	1	1	1	1	0	1	2	0	0	1	2	0	0	0	0	2	3	3	0	0	0	0
Actinoplanes_sp._N902-109	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micromonosporaceae|g__Actinoplanes|s__Actinoplanes_sp._N902-109	6	8	6	4	1	1	14	2	1	13	0	41	5	6	6	11	16	1	0	19	2	29	10	5	16	3	0	7	17	1	7	0	10	3	2	5	7	11	8	6
Actinoplanes_sp._SE50/110	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micromonosporaceae|g__Actinoplanes|s__Actinoplanes_sp._SE50/110	2	0	0	1	1	0	1	0	1	2	0	0	0	0	0	0	0	2	0	2	1	1	0	0	0	2	2	1	0	1	2	0	1	0	0	1	0	1	2	3
